cop,act_name,street,city,state,zip,lat,lon,phone,url1,url2,brand1,brand2,brand3,brand4,brand5,brand6
TRUE,Audi Wilmington,1300 N Union St,Wilmington,DE,19806,39.7569,-75.5673,3026612100,www.wilmingtonaudide.com,www.audiwilmingtonde.com,Audi,,,,,
TRUE,Audi Wilsonville,26600 SW 95th Avenue, Wilsonville,OR,97070,45.3264674,-122.7724424,503-254-2834,www.audiwilsonville.com,,Audi,,,,,
TRUE,Audi Wynnewood,323 E Lancaster Ave,Wynnewood,PA,19096,40.0023,-75.2787,6106493200,www.wynnewoodaudipa.com,www.audiwynnewood.com,Audi,,,,,
TRUE,Audia Motor Sales Inc,3692 Rte 44,Millbrook,NY,12545-5816,41.79228,-73.65997,(845) 677-3406,www.audiamotors.com,,Audi,,,,,
TRUE,Bakersfield Audi,6000 Wible Rd,Bakersfield,CA,93313,35.3001,-119.039,6616176200,www.bakersfieldaudica.com,,Audi,,,,,
TRUE,Bell Audi,782 U.S. 1,Edison,NJ,8817,40.51145,-74.3830526,(888) 704-4428,www.bellaudi.com,www.bellaudiofedison.com,Audi,,,,,
TRUE,Bert Wolfe Audi,1900 Patrick St  Plaza,Charleston,WV,25330,38.3686383,-81.6671185,(888) 719-0881,www.bertwolfeaudiofcharleston.com,,Audi,,,,,
TRUE,Biener Audi,795 Northern Blvd,Great Neck,NY,11021,40.7845,-73.7114,5168292834,www.bieneraudi.com,,Audi,,,,,
TRUE,Blue Grass Audi,4730 Bowling Blvd,Louisville,KY,40207,38.245,-85.628,5028943427,www.bluegrassaudioflouisville.com,www.audi.bluegrassauto.com,Audi,,,,,
TRUE,Bob Burg Audi,700 Monitor Street,LaCrosse,WI,54603,43.827969,-91.246273,(888) 411-3930,www.bobburgaudi.com,,Audi,,,,,
TRUE,Bob Moore Audi,12910 Broadway Ext,Oklahoma City,OK,73114,35.6027,-97.5011,4057488000,www.bobmooreaudiok.com,www.bobmooreaudiokc.net,Audi,,,,,
TRUE,Bozeman Audi,1800 W Main St,Bozeman,MT,59715,45.6792,-111.062,4065861772,www.bozemanaudi.com,,Audi,,,,,
TRUE,Braman Audi,2815 Okeechobee Blvd,West Palm Beach,FL,33409,26.7069,-80.0968,5616882000,www.bramanaudiofwestpalmbeach.com,,Audi,,,,,
TRUE,Brian Harris Audi,12326 Airline Highway,Baton Rouge,LA,70817,30.3854403,-91.0421627,(888) 903-3018,www.brianharrisaudi.com,,Audi,,,,,
TRUE,Burdick Audi,5885 E Circle Dr,Cicero,NY,13039,43.147,-76.1136,3156992661,www.burdickaudiofcicero.com,www.burdickaudi.com,Audi,,,,,
TRUE,Byers Audi,401 N Hamilton Rd,Columbus,OH,43213,39.9847,-82.8698,6148645180,www.byersaudiofcolumbus.com,,Audi,,,,,
TRUE,Carousel Audi Iowa City,809 Highway 1 W,Iowa City,IA,52246,41.6469,-91.5508,3193542550,www.carouseliowacityaudi.com,,Audi,,,,,
TRUE,Cascade Audi,4149 State Rd,Cuyahoga Falls,OH,44223,41.1847,-81.5082,3309291861,www.cascadeaudiofcuyahogafalls.com,www.cascadeaudi.com,Audi,,,,,
TRUE,Cavender Audi,15447 Ih-10 W,San Antonio,TX,78249,29.5825,-98.5958,2106813399,www.cavenderaudiofsanantonio.com,www.cavenderaudi.com,Audi,,,,,
TRUE,Cherry Hill Audi,2261 Marlton Pike W,Cherry Hill,NJ,8002,39.9238,-75.0458,8566655370,www.cherryhillaudi.com,,Audi,,,,,
TRUE,Circle Audi,1919 N Lakewood Blvd,Long Beach,CA,90815,33.792,-118.143,5625973663,www.audioflongbeach.com,www.circleaudi.com,Audi,,,,,
TRUE,Classic Audi,541 White Plains Rd,Eastchester,NY,10709,40.9606,-73.8119,9147792020,www.classicaudis.com,www.westchesteraudi.com,Audi,,,,,
TRUE,Commonwealth Audi,1425 Auto Mall Dr,Santa Ana,CA,92705,33.7293,-117.839,7149737766,www.commonwealthaudiofsantaana.com,www.commonwealthaudi.com,Audi,,,,,
TRUE,Continental Audi of Naperville,1527 Aurora Ave,Naperville,IL,60540,41.7655,-88.1842,6303881000,www.continentalnapervilleaudi.com,www.continentalaudi.com,Audi,,,,,
TRUE,Criswell Audi,1707 West Street,Annapolis,MD,21401,38.9793,-76.5197,4434823250,www.criswellaudi.com,,Audi,,,,,
TRUE,Crown Audi,18940 Us Hwy 19,Clearwater,FL,33764,27.9445,-82.7305,7273241800,www.crownaudiclearwater.com,,Audi,,,,,
TRUE,Cutrubus Audi of Layton,1230 N Main St,Layton,UT,84041,41.0782,-111.986,8013361111,www.cutrubuslaytonaudi.com,www.cutrubusaudi.com,Audi,,,,,
TRUE,Danbury Audi,25 Sugar Hollow Rd,Danbury,CT,6810,41.3741,-73.4744,2037445202,www.danburyaudi.com,,Audi,,,,,
TRUE,Darling's Audi,403 Hogan Rd,Bangor,ME,4401,44.8284,-68.7406,2079411330,www.darlingsaudi.com,,Audi,,,,,
TRUE,Day Audi,1580 Golden Mile Highway,Monroeville,PA,15146,40.431571,-79.717011,(888) 348-5018,www.dayaudi.com,,Audi,,,,,
TRUE,DCH Audi Oxnard,1521 Auto Center Drive,Oxnard,CA,93036,34.228792,-119.153081,(888) 364-2052,www.dchaudioxnard.com,,Audi,,,,,
TRUE,DCH Millburn Audi,2191-2195 Millburn Ave,Maplewood,NJ,7040,40.7224,-74.2841,9737628500,www.dchmillburnaudiofmaplewood.com,www.dchaudi.com,Audi,,,,,
TRUE,Dean McCrary Audi,1525 E I65 Service Rd S,Mobile,AL,36606,30.6605,-88.1253,2514713326,www.deanmccraryaudi.com,,Audi,,,,,
TRUE,DFW Audi,1701 Airport Freeway,Euless,TX,76040,32.8368371,-97.1107248,(888) 440-4549,www.dfwaudi.com,,Audi,,,,,
TRUE,Duncan Audi,2032 Peters Creek Rd Nw,Roanoke,VA,24017,37.3101,-80.007,5405620099,www.duncanaudi.com,,Audi,,,,,
TRUE,Ed Carroll Audi,3003 South College Avenue,Fort Collins,CO,80525,40.5471682,-105.0771736,(888) 751-8035,www.edcarrollaudi.com,,Audi,,,,,
TRUE,Elk Grove Audi,9776 W Stockton Blvd,Elk Grove,CA,95757,38.4042,-121.386,9164052660,www.elkgroveaudica.com,,Audi,,,,,
TRUE,Fargo Audi,402 40th St S,Fargo,ND,58103,46.8719,-96.8455,7012771777,www.fargoaudi.com,,Audi,,,,,
TRUE,Fathers & Sons Audi,989 Memorial Ave,West Springfield,MA,1089,42.0947,-72.6134,4132146777,www.fathers-sonsaudi.com,,Audi,,,,,
TRUE,Fiore Audi,1000 Logan Boulevard,Hollidaysburg,PA,16648,40.4494699,-78.3942103,(866) 534-1196,www.fioreaudi.com,,Audi,,,,,
TRUE,Flemington Audi,213 Highway 202,Flemington,NJ,8822,40.4864,-74.8633,9087822400,www.flemingtonaudi.com,,Audi,,,,,
TRUE,Fletcher Jones Audi,1111 N Clark St,Chicago,IL,60610,41.9021,-87.6318,3126284300,www.fletcherjonesaudi.com,,Audi,,,,,
TRUE,Flow Audi,425 Silas Creek Parkway,Winston Salem,NC,27127,36.0659,-80.2456,3367233524,www.flowaudiofwinstonsalem.com,,Audi,,,,,
TRUE,Flow Audi of Charlottesville,1313 Richmond Road,Charlottesville,VA,22911,38.033263,-78.450574,(888) 458-2169,www.flowaudicharlottesville.com,,Audi,,,,,
TRUE,Flow Audi of Greensboro,4106 W Wendover Avenue,Greensboro,NC,27407,36.0597,-79.8834,3368569050,www.flowaudigreensboro.com,,Audi,,,,,
TRUE,Flow Audi of Winston Salem,425 Silas Creek Parkway,Winston-Salem,NC,27127,36.0663,-80.2465579,(888) 570-3120,www.flowaudiwinstonsalem.com,,Audi,,,,,
TRUE,Flynn Audi,600 Merrill Rd,Pittsfield,MA,1201,42.4642,-73.206,4134434702,www.flynnaudiofpittsfield.com,,Audi,,,,,
TRUE,Fred Lavery Audi Co,34602 Woodward Ave,Birmingham,MI,48009,42.5443,-83.2095,2486455930,www.fredlaveryaudiofbirmingham.com,,Audi,,,,,
TRUE,Gerald Jones Audi,4022 Washington Rd,Martinez,GA,30907,33.511,-82.1032,7067382561,www.geraldjonesaudiofmartinez.com,www.augustaaudi.com,Audi,,,,,
TRUE,Green Audi,3901 W. Wabash / PO Box 13315,Springfield,IL,62707,39.7569858,-89.7213606,(888) 480-7497,www.greenaudi.com,,Audi,,,,,
TRUE,Harper Audi,9735 Kingston Pike,Knoxville,TN,37922,35.9063,-84.11,8656912834,www.harperaudiofknoxville.com,,Audi,,,,,
TRUE,Harris Audi,12326 Airline Hwy,Baton Rouge,LA,70817,30.3857,-91.0425,2257541500,www.harrisaudi.com,,Audi,,,,,
TRUE,Hoehn Audi,5215 Car Country Dr,Carlsbad,CA,92008,33.1339,-117.324,7604389490,www.hoehnaudi.com,,Audi,,,,,
TRUE,Hoffman Audi,700 Connecticut Blvd,East Hartford,CT,6108,41.7697,-72.659,8602897721,www.hoffmanaudiofhartford.com,,Audi,,,,,
TRUE,Hoffman Audi of New London,490 Broad St,New London,CT,6320,41.3645,-72.118,8604475000,www.hoffmannewlondonaudi.com,www.hoffmanaudiofnewlondon.com,Audi,,,,,
TRUE,Ira Audi,252 Andover St,Peabody,MA,1960,42.5479,-70.9501,8662255472,www.iraaudiofpeabody.com,www.iraaudi.com,Audi,,,,,
TRUE,Jack Daniels Audi of Paramus,123 Route 4 West,Paramus - Fair Lawn,NJ,7652,40.9178011,-74.0604951,(888) 474-0276,www.jackdanielsparamusaudi.com,,Audi,,,,,
TRUE,Jack Daniels Audi of Upper Saddle River,243 Route 17 South,Upper Saddle River,NJ,7458,41.0492702,-74.1178745,(888) 480-0268,www.jackdanielsusraudi.com,,Audi,,,,,
TRUE,Jack Ingram Audi,231 Eastern Blvd,Montgomery,AL,36117,32.3755,-86.2087,3342775700,www.jackingramaudi.com,,Audi,,,,,
TRUE,Jim Ellis Audi Marietta,1715 Cobb Parkway S,Marietta,GA,30060,33.9107092,-84.4945815,(855) 276-2333,www.jimellisaudimarietta.com,,Audi,,,,,
TRUE,Joe Pecheles Audi,203 SE Greenville Blvd,Greenville,NC,27858,35.579617,-77.379898,(888) 804-3061,www.joepechelesaudi.com,www.joepechelesaudiofgreenville.com,Audi,,,,,
TRUE,Kansas City Audi,10330 Madison Ave,Kansas City,MO,64114,38.9416,-94.6028,8169419500,www.molleaudi.com,www.kansascityaudi.com,Audi,,,,,
TRUE,Ken Garff Audi,165 E. University Parkway,Orem,UT,84058,40.2735545,-111.6904442,(888) 654-6719,www.kengarffaudioforem.com,,Audi,,,,,
TRUE,Keyes Audi,5239 Van Nuys Blvd,Van Nuys,CA,91401,34.1658685,-118.4487246,(888) 643-8407,www.keyesaudiofvannuys.com,,Audi,,,,,
TRUE,Kinney Audi,176 US 7,Rutland Town,VT,5701,43.5879137,-72.9687452,(866) 659-4026,www.kinneyaudi.com,,Audi,,,,,
TRUE,Knopf Audi,3401 Lehigh St,Allentown,PA,18103,40.5529,-75.4906,6104391555,www.knopfaudiofallentown.com,,Audi,,,,,
TRUE,Langan Audi,723 New Loudon Rd,Latham,NY,12110,42.7402,-73.7619,5187835003,www.langanaudieast.com,,Audi,,,,,
TRUE,Legend Audi,158 Merrick Rd,Amityville,NY,11701,40.6709,-73.4155,6316917700,www.legendaudiofamityville.com,www.legendaudi.com,Audi,,,,,
TRUE,Len Stoler Audi,11309 Reisterstown Rd,Owings Mills,MD,21117,39.4365,-76.8005,4105817000,www.lenstoleraudi.com,,Audi,,,,,
TRUE,Livermore Audi,3400 Las Positas Rd,Livermore,CA,94551,37.7012,-121.759,9254471100,www.livermoreaudica.com,,Audi,,,,,
TRUE,Maple Hill Audi,5622 W Main St,Kalamazoo,MI,49009,42.2963,-85.656,2693426600,www.maplehillaudiofkalamazoo.com,,Audi,,,,,
TRUE,Mattie Audi,80 William S Canning Blvd,Fall River,MA,2721,41.6763,-71.1624,5086785555,www.mattieaudioffallriver.com,,Audi,,,,,
TRUE,McDaniels Audi of Charleston,2293 Savannah Highway,Charleston,SC,29414,32.7920103,-80.0433111,(888) 241-1621,www.mcdanielscharlestonaudi.com,,Audi,,,,,
TRUE,McKenna Audi,10850 Firestone Blvd,Norwalk,CA,90650,33.9236,-118.103,5628683233,www.mckennaaudiofnorwalk.com,www.mckennaaudi.com,Audi,,,,,
TRUE,Moffitt Audi,1960 Old Minden Rd,Bossier City,LA,71111,32.5168,-93.7127,3187462175,www.moffittaudiofbossiercity.com,,Audi,,,,,
TRUE,Mohegan Lake Audi,1791 E. Main Street,Mohegan Lake,NY,10547,41.3227,-73.8536,9145288076,www.moheganlakeaudi.com,,Audi,,,,,
TRUE,Morong Falmouth Audi,187 Route One,Falmouth,ME,4105,43.7162,-70.2329,2077814020,www.morongfalmouthaudi.com,,Audi,,,,,
TRUE,Napleton's Audi,6600 E Riverside Blvd,Loves Park,IL,61111,42.3189,-88.9868,8156366600,www.napletonsaudioflovespark.com,,Audi,,,,,
TRUE,New Country Audi of Greenwich,181 West Putnam Avenue,Greenwich,CT,6830,41.0259931,-73.633343,(888) 475-8594,www.newcountrygreenwichaudi.com,,Audi,,,,,
TRUE,Niello Audi,2350 Auburn Blvd,Sacramento,CA,95821,38.6277,-121.407,9164802800,www.audisacramento.com,www.audi.niello.com,Audi,,,,,
TRUE,Overturf Audi,1016 W Columbia Dr,Kennewick,WA,99336,46.217,-119.131,5095863185,www.overturfaudiofkennewick.com,www.overturfaudi.com,Audi,,,,,
TRUE,Palisades Audi,127 Route 59,Nyack,NY,10960,41.0933,-73.9416,8453537300,www.palisadesaudiofnyack.com,www.palisadesaudi.com,Audi,,,,,
TRUE,Parker Audi,1624 N. Shackleford,Little Rock,AR,72211,34.768,-92.3959,5012212600,www.arkansasaudi.com,,Audi,,,,,
TRUE,Parktown Audi,10230 Manchester Rd,Kirkwood,MO,63122,38.6006,-90.3954,3149657711,www.parktownaudiofkirkwood.com,,Audi,,,,,
TRUE,Paul Miller Audi,179 Route 46 East,Parsippany,NJ,7054,40.858,-74.3545,9735757750,www.paulmilleraudiofparsippany.com,www.paulmilleraudi.com,Audi,,,,,
TRUE,Phil Long Audi,550 Automotive Dr,Colorado Springs,CO,80905,38.8162,-104.837,7195757830,www.phillongaudiofcoloradosprings.com,www.phillongaudi.com,Audi,,,,,
TRUE,Plaza Audi,11830 Olive Street Road,Creve Coeur,MO,63141,38.6705,-90.4442,3143011700,www.plazaaudiofcrevecoeur.com,,Audi,,,,,
TRUE,Prestige Audi,9201 W. Colfax Avenue,Lakewood,CO,80215,39.740848,-105.100754,(877) 663-9259,www.prestigeaudi.com,,Audi,,,,,
TRUE,Prestige Audi,14780 Biscayne Blvd.,North Miami Beach,FL,33181,25.9129,-80.1573,8663129793,www.prestigeflaudi.com,www.prestigeaudimiami.com,Audi,,,,,
TRUE,Princeton Audi,959 Route 206,Princeton,NJ,8540,40.3929,-74.653,6096883100,www.princetonaudinj.com,www.princetonaudi.com,Audi,,,,,
TRUE,Rochester Audi,2720 Highway 52 N,Rochester,MN,55901,44.051,-92.4919,5072829468,www.rochesteraudi.com,,Audi,,,,,
TRUE,Rockville Audi,1125 Rockville Pike,Rockville,MD,20852,39.0706,-77.1323,3012962834,www.rockville-audi.com,,Audi,,,,,
TRUE,Royal Audi,3333 E 3rd St,Bloomington,IN,47401,39.1643,-86.4906,8123329251,www.royalaudiofbloomington.com,www.royaleastaudi.com,Audi,,,,,
TRUE,Rusnak Audi,267 W Colorado Blvd,Pasadena,CA,91105,34.1458,-118.156,6262292419,www.rusnakaudiofpasadena.com,,Audi,,,,,
TRUE,Rusnak/Pasadena Audi,267 West Colorado Boulevard,Pasadena,CA,91105,34.1457632,-118.1559779,(888) 905-8556,www.audipasadena.com,,Audi,,,,,
TRUE,Rusnak/Westlake Audi,3832 E Thousand Oaks Blvd,Westlake Village,CA,91362,34.1622,-118.828,8189916340,www.rusnakwestlakeaudiofthondoaks.com,,Audi,,,,,
TRUE,Santa Monica Audi,1020 Santa Monica Boulevard,Santa Monica,CA,90401,34.021237,-118.488423,(888) 904-7353,www.santamonicaaudica.com,,Audi,,,,,
TRUE,Schmitt's Audi,5255 Genesee St,Bowmansville,NY,14026,42.9398,-78.6878,7166833343,www.schmittsaudiofbowmansville.com,www.schmittsaudi.com,Audi,,,,,
TRUE,Schneider + Nelson Audi,270 Highway 36,West Long Branch,NJ,7764,40.294,-74.0307,7323891000,www.schneidernelsonaudi.com,,Audi,,,,,
TRUE,Sewickley Audi,526 Ohio River Blvd,Sewickley,PA,15143,40.5316,-80.1746,4127416400,www.sewickleyaudipa.com,,Audi,,,,,
TRUE,South Hills Audi,453 Racetrack Rd,Washington,PA,15301,40.2227,-80.2089,7242299000,www.southhillsaudi.com,,Audi,,,,,
TRUE,Stevens Creek Audi,3350 Stevens Creek Blvd,San Jose,CA,95117,37.3231,-121.957,4082445400,www.stevenscreekaudiofsanjose.com,,Audi,,,,,
TRUE,Suncoast Audi,5005 S Tamiami Trl,Sarasota,FL,34231,27.2802,-82.5305,9419231700,www.suncoastaudiofsarasota.com,www.suncoastaudi.com,Audi,,,,,
TRUE,Sunnyside Audi,7660 Pearl Rd,Middleburg Heights,OH,44130,41.3583,-81.8168,4402435588,www.sunnysideaudiofmiddleburgheights.com,www.sunnysideaudi.com,Audi,,,,,
TRUE,Sunset Audi,4050 Sw 139th Way,Beaverton,OR,97005,45.49,-122.817,5036418600,www.sunsetaudiofbeaverton.com,www.sunsetaudi.com,Audi,,,,,
TRUE,Team Audi,3990 E Lincoln Hwy,Merrillville,IN,46410,41.4715,-87.2885,2199471581,www.teamaudiofmerrillville.com,www.teamaudi.com,Audi,,,,,
TRUE,The Audi Connection,9678 Montgomery Rd,Cincinnati,OH,45242,39.2315,-84.3519,5138912000,www.theaudiconnectionaudi.com,www.theaudiconnection.com,Audi,,,,,
TRUE,The Audi Exchange,2490 Skokie Valley Rd,Highland Park,IL,60035,42.1971,-87.8313,8474325020,www.audiexchangehighlandpark.com,,Audi,,,,,
TRUE,The Collection Audi,200 Bird Rd,Coral Gables,FL,33146,25.7347,-80.2594,3054445555,www.thecollectionaudi.com,www.thecollectionaudimiami.com,Audi,,,,,
TRUE,Thelen Audi,1112 N Euclid Ave,Bay City,MI,48706,43.6164,-83.9142,9896842980,www.thelenaudiofbaycity.com,,Audi,,,,,
TRUE,Thompson Audi,347 Main St,Waterville,ME,4901,44.5682,-69.6386,2078730777,www.thompsonaudi.com,,Audi,,,,,
TRUE,Tom Williams Audi,3001 Tom Williams Way,Irondale,AL,35210,33.5219,-86.661,2053972700,www.tomwilliamsaudi.com,,Audi,,,,,
TRUE,Tom Wood Audi,3473 E 96th St,Indianapolis,IN,46240,39.9268,-86.1098,3178487447,www.tomwoodaudiofindianapolis.com,,Audi,,,,,
TRUE,Town Audi,400 S Dean St,Englewood,NJ,7631,40.882,-73.9829,2015685200,www.townaudiofenglewood.com,,Audi,,,,,
TRUE,Traverse City Audi,1301 S Garfield Ave,Traverse City,MI,49686,44.7441,-85.5952,2319465540,www.traversemotorsaudi.com,,Audi,,,,,
TRUE,University Audi,4701 11th Ave Ne,Seattle,WA,98105,47.6634,-122.317,2066334630,www.universityaudiofseattle.com,,Audi,,,,,
TRUE,Valenti Audi,600 Straits Tpke,Watertown,CT,6795,41.5751,-73.1001,8602748846,www.valentiaudiofwatertown.com,www.valentiaudi.com,Audi,,,,,
TRUE,Walter's  Audi,3210 Adams-Auto Center Drive,Riverside,CA,92504,33.9246,-117.418,9516883344,www.waltersaudiriverside.com,,Audi,,,,,
TRUE,Walter's Audi,3210 Adams,Riverside,CA,92504,33.924391,-117.418169,(888) 567-6428,www.waltersaudi.com,,Audi,,,,,
TRUE,West Broad Audi,9001 W Broad St,Richmond,VA,23294,37.6351,-77.5469,8042709000,www.westbroadaudiofrichmond.com,www.westbroadaudi.com,Audi,,,,,
TRUE,Williams Audi,2845 E Saginaw St,Lansing,MI,48912,42.7409,-84.5127,5174841341,www.williamsaudioflansing.com,,Audi,,,,,
TRUE,Wyoming Valley Audi,"126 Narrows Road, Route 11",Larksville,PA,18651,41.2495265,-75.918265,(877) 272-8614,www.wyomingvalleyaudi.com,,Audi,,,,,
TRUE,Bill Vince's,"1231 Route 22 West,",Bridgewater,NJ,8807,40.5787431,-74.5835531,(908) 704-0300,www.bridgewateracura.com,,Acura,,,,,
TRUE,Acura Of Ramsey,"65 Route 17 South,",Ramsey,NJ,7446,41.0471099,-74.1169716,(877) 469-5814,www.ramseyacura.com,,Acura,,,,,
TRUE,Acura 101 West,24650 Calabasas Rd,Calabasas,CA,91302-1425,34.149189,-118.6621,(818) 222-5555,www.acura101west.com,,Acura,,,,,
TRUE,Acura by Executive,527 Washington Ave,North Haven,CT,06473-1312,41.416256,-72.841042,(877) 652-0851,www.acurabyexecutive.com,,Acura,,,,,
TRUE,Acura Carland,3403 Satellite Blvd,Duluth,GA,30096-4644,33.96455,-84.130363,(770) 623-9211,www.acuracarland.com,,Acura,,,,,
TRUE,Acura Columbus,4340 Dublin-Granville,Dublin,OH,43017,40.0995891,-83.1078263,(888) 218-3460,www.acuracolumbus.com,,Acura,,,,,
TRUE,Acura North Scottsdale,7007 E. Chauncey Lane,Phoenix,AZ,85054,33.6513155,-111.9290972,(888) 429-9259,www.acuranorthscottsdale.com,,Acura,,,,,
TRUE,Acura Of Athens,2890 Atlanta Highway,Athens,GA,30606,33.945648,-83.436668,(706) 546-1033,www.acuraofathens.com,,Acura,,,,,
TRUE,Acura of Auburn,476 Southbridge St,Auburn,MA,01501-2442,42.197598,-71.843117,(508) 832-0444,www.acuraofauburn.com,,Acura,,,,,
TRUE,Acura Of Augusta,1760 Gordon Highway,Augusta,GA,30904,33.444975,-82.03093,(888) 890-1726,www.acuraofaugusta.com,,Acura,,,,,
TRUE,Acura of Avon,75 Albany Tpke,Canton,CT,06019-2507,41.823254,-72.879379,(860) 693-6981,www.acuraofavon.com/,www.acuraofavon.com,Acura,,,,,
TRUE,Acura of Baton Rouge,13550 Airline Hwy,Baton Rouge,LA,70817-5919,30.37285,-91.032539,(225) 753-8400,www.acuraofbatonrouge.com,,Acura,,,,,
TRUE,Acura of Bay Shore,1930 Sunrise Highway,Bay Shore,NY,11706,40.738059,-73.23115,(631) 968-4000,www.acuraofbayshore.com,,Acura,,,,,
TRUE,Acura of Bedford Hills,700 Bedford Rd,Bedford Hills,NY,10507-1532,41.226349,-73.713387,(866) 314-7776,www.acuraofbedfordhills.com,,Acura,,,,,
TRUE,Acura of Bellevue,13424 Ne 20th St,Bellevue,WA,98005-2025,47.628147,-122.16134,(425) 644-3000,www.acuraofbellevue.com,,Acura,,,,,
TRUE,Acura of Berlin,245 Webster Square Rd,Berlin,CT,06037-2328,41.630852,-72.743561,(860) 829-3780,www.acuraofberlin.com,,Acura,,,,,
TRUE,Acura of Boardman,883 Boardman Canfield Rd,Boardman,OH,44512-4216,41.024612,-80.689003,(330) 726-2668,www.acuraofboardman.com,,Acura,,,,,
TRUE,Acura of Boston,1600 Soldiers Field Rd,Brighton,MA,02135-1111,42.359539,-71.151108,(617) 254-5400,www.acuraofboston.com,,Acura,,,,,
TRUE,Acura of Brookfield,19180 W Bluemound Rd,Brookfield,WI,53045,43.03648,-88.151161,(262) 785-1918,www.acurabrookfield.com,,Acura,,,,,
TRUE,Acura of Brooklyn,2751 Nostrand Ave,Brooklyn,NY,11210-5324,40.617599,-73.945084,(347) 554-6351,www.acuraofbrooklyn.com,,Acura,,,,,
TRUE,Acura Of Columbus,6549 Whittlesey Boulevard,Columbus,GA,31909,32.5493231,-84.9350172,(866) 939-0906,www.acuraofcolumbus.com,,Acura,,,,,
TRUE,Acura of Concord,1340 Concord Ave,Concord,CA,94520-4908,37.97876,-122.04816,(925) 674-1900,www.acuraofconcord.com,,Acura,,,,,
TRUE,Acura Of Denville,3109 Route 10 E.,Denville,NJ,7834,40.868675,-74.514729,(888) 839-0190,www.acuraofdenville.com,,Acura,,,,,
TRUE,Acura of Erie,4910 Peach St,Erie,PA,16509-2012,42.0825,-80.089355,(814) 868-8622,www.acuraoferie.com,,Acura,,,,,
TRUE,Acura of Escondido,1502 Auto Park Way,Escondido,CA,92029-2059,33.113998,-117.1049,(760) 737-3300,www.acuraofescondido.com,,Acura,,,,,
TRUE,Acura of Fayetteville,1418 W Showroom Dr,Fayetteville,AR,72704-6808,36.10804,-94.178436,(479) 251-2050,www.acuraoffayetteville.com,,Acura,,,,,
TRUE,Acura of Fremont,5700 Cushing Parkway,Fremont,CA,94538,37.49884,-121.974165,(510) 431-2569,www.acuraoffremont.com,,Acura,,,,,
TRUE,Acura of Gainesville,3435 N. Main Street,Gainesville,FL,32609,29.684442,-82.318382,(888) 719-5420,www.acuraofgainesville.com,,Acura,,,,,
TRUE,Acura of Glendale,505 S Brand Blvd,Glendale,CA,91204-1705,34.139801,-118.25528,(818) 502-1100,www.acuraofglendale.com,,Acura,,,,,
TRUE,Acura of Honolulu,3251 N Nimitz Hwy,Honolulu,HI,96819-1907,21.336399,-157.91258,(808) 792-9101,www.acurahonolulu.com,,Acura,,,,,
TRUE,Acura of Huntington,359 W Jericho Turnpike,Huntington,NY,11743,40.828693,-73.4303979999999,(631) 470-6600,www.acuraofhuntington.com,,Acura,,,,,
TRUE,Acura of Jackson,828 Adcock St,Ridgeland,MS,39157-4401,32.402859,-90.143944,(601) 957-7007,www.acuraofjackson.com,,Acura,,,,,
TRUE,Acura of Johnston,5138 Merle Hay Rd,Johnston,IA,50131-1203,41.653374,-93.697823,(515) 555-5555,www.acuraofjohnston.com,,Acura,,,,,
TRUE,Acura of Las Vegas,7000 W Sahara Ave,Las Vegas,NV,89117-2833,36.144245,-115.24514,(702) 304-4915,www.lasvegasacura.com,,Acura,,,,,
TRUE,Acura of Libertyville,1620 S Milwaukee Ave,Libertyville,IL,60048-3751,42.253696,-87.946701,(847) 932-5159,www.acuralibertyville.com,,Acura,,,,,
TRUE,Acura of Limerick,77 Autopark Blvd,Limerick,PA,19468,40.217952,-75.547498,(877) 272-8562,www.acuraoflimerick.com,,Acura,,,,,
TRUE,Acura of Little Rock,13701 David O'Dodd Road,Little Rock,AR,72210,34.7080689,-92.412005,(888) 711-0651,www.riversideacura.com,,Acura,,,,,
TRUE,Acura of Maui,404 Kele St,Kahului,HI,96732-2484,20.886829,-156.45406,(808) 871-1234,www.acuraofmaui.com,,Acura,,,,,
TRUE,Acura of Memphis,2611 Ridgeway Rd,Memphis,TN,38119-7444,35.076717,-89.860519,(888) 692-3490,www.acuraofmemphis.com/,www.acuraofmemphis.com,Acura,,,,,
TRUE,Acura of Milford,1503 Boston Post Rd,Milford,CT,06460-2705,41.243149,-73.030281,(203) 877-4333,www.acuraofmilford.com,,Acura,,,,,
TRUE,Acura of Modesto,4325 McHenry Ave,Modesto,CA,95356,37.701359,-120.99469,(209) 527-7000,www.acuraofmodesto.com,,Acura,,,,,
TRUE,Acura of Ocean,909 State Route 35,Ocean,NJ,07712-4548,40.233475,-74.038063,(732) 776-5200,www.acuraofocean.com,,Acura,,,,,
TRUE,Acura of Omaha,4211 S 144th St,Omaha,NE,68137-1053,41.2183,-96.138802,(402) 408-2000,www.acuraofomaha.com/,www.acuraofomaha.com,Acura,,,,,
TRUE,Acura of Orange Park,7200 Blanding Blvd,Jacksonville,FL,32244-4504,30.2171,-81.737,(855) 314-5737,www.acuraoforangepark.com,,Acura,,,,,
